,rsp_id,country,departamento,municipio,neighborhood,rural_urban,rsp_sex,rsp_age,hh_size,remittances_yn,remesa_efectivo_uso_pct/2,exp_6months_currency,exp_6months_health,avg_income_currency,avg_income_amount,exp_6months_health_USD
3001,1997,SLV,1197,15823,El nisperal,1,1,78,6,1,60.0,1,150.0,1.0,50.0,150.0
3002,1996,SLV,1197,15827,El nisperal,1,1,50,4,1,,1,63.0,,,63.0
3003,1995,SLV,1197,15827,El nisperal,1,1,50,4,0,,1,6.0,1.0,200.0,6.0
3004,1994,SLV,1197,15823,El Nisperal,1,1,53,5,1,,1,32.0,1.0,63.0,32.0
3152,1846,SLV,1197,15808,El congo,1,1,23,4,1,65.0,1,6000.0,1.0,1000.0,6000.0
3153,1845,SLV,1197,15808,El congo,1,1,23,4,0,,1,120.0,1.0,160.0,120.0
3154,1844,SLV,1197,15808,El congo,1,2,58,5,0,,1,30.0,1.0,144.0,30.0
3160,1838,SLV,1197,15808,La Bomba,1,1,50,3,1,,2,12.3,1.0,200.0,0.5043000000000001
3161,1837,SLV,1197,15808,La Anchila,1,2,58,4,1,,1,20.0,1.0,50.0,20.0
3162,1836,SLV,1197,15815,La Anchila,1,1,22,3,0,,1,20.0,1.0,50.0,20.0
3163,1835,SLV,1197,15808,La Anchila,1,1,26,4,0,,1,0.0,1.0,200.0,0.0
3164,1834,SLV,1197,15808,La Anchila,1,2,55,3,1,100.0,1,300.0,,,300.0
3165,1833,SLV,1197,15808,La Anchila,1,1,57,3,1,,1,100.0,1.0,200.0,100.0
3166,1832,SLV,1197,15808,La Anchila,1,1,20,4,1,20.0,1,55.0,1.0,240.0,55.0
3167,1831,SLV,1197,15808,Canton la anchila,1,1,47,7,0,,1,0.0,,,0.0
3168,1830,SLV,1197,15808,Canton la anchila,1,2,25,9,1,,1,1000.0,1.0,800.0,1000.0
3181,1817,SLV,1197,15808,Canton el por venir,1,1,40,6,0,,1,0.0,,,0.0
3182,1816,SLV,1197,15808,Concepci_n batres,1,2,33,2,1,20.0,1,300.0,,,300.0
3183,1815,SLV,1197,15808,Rural,1,1,56,0,0,,1,60.0,1.0,150.0,60.0
3184,1814,SLV,1197,15808,El porvenir,1,1,21,3,1,,1,60.0,1.0,100.0,60.0
3185,1813,SLV,1197,15808,El porvenir,1,1,24,3,1,,1,200.0,1.0,350.0,200.0
3186,1812,SLV,1197,15808,El porvenir,1,1,46,2,0,,1,30.0,,,30.0
3187,1811,SLV,1197,15808,Caserio,1,1,40,4,1,20.0,1,400.0,1.0,500.0,400.0
3188,1810,SLV,1197,15808,Caserio,1,2,78,3,1,5.0,1,0.0,,,0.0
3189,1809,SLV,1197,15808,Caserio,1,1,47,3,1,,1,0.0,1.0,600.0,0.0
3190,1808,SLV,1197,15808,El porvenir,1,2,46,2,0,,1,0.0,1.0,100.0,0.0
3191,1807,SLV,1197,15808,El Porvenir,1,1,42,6,0,,1,0.0,1.0,200.0,0.0
3192,1806,SLV,1197,15808,El Porvenir,1,1,73,4,1,80.0,1,75.0,1.0,200.0,75.0
3193,1805,SLV,1197,15808,El Porvenir,1,2,37,7,0,,1,20.0,1.0,50.0,20.0
3194,1804,SLV,1197,15808,El porvenir,1,1,58,5,0,,1,100.0,,,100.0
3195,1803,SLV,1197,15808,El porvenir,1,1,28,4,0,,1,0.0,,,0.0
3196,1802,SLV,1197,15815,Concepci_n ,1,2,60,3,1,,1,20.0,,,20.0
3197,1801,SLV,1197,15815,Concepci_n ,2,1,60,3,0,,1,120.0,,,120.0
3198,1800,SLV,1197,15815,Barrio Concepci_n ,2,1,23,7,1,,1,300.0,,,300.0
3199,1799,SLV,1197,15815,CONCEPCION,2,2,23,7,1,25.0,1,60.0,1.0,600.0,60.0
3200,1798,SLV,1197,15815,CONCEPCION,2,2,37,4,1,40.0,1,250.0,,,250.0
3201,1797,SLV,1197,15815,CONCEPCION,2,2,34,4,0,,1,50.0,1.0,1500.0,50.0
3202,1796,SLV,1197,15815,Mercedes Uma_a ,2,1,24,5,1,70.0,1,2000.0,1.0,1000.0,2000.0
3203,1795,SLV,1197,15815,Mercedes Uma_a ,2,2,69,2,0,,1,250.0,1.0,240.0,250.0
3204,1794,SLV,1197,15815,Mercedes Uma_a ,2,2,65,3,0,,1,900.0,1.0,700.0,900.0
3205,1793,SLV,1197,15815,Conceccion,2,1,68,2,0,,1,390.0,,,390.0
3206,1792,SLV,1197,15815,Coceccion,2,1,75,4,0,,1,200.0,1.0,1300.0,200.0
3207,1791,SLV,1197,15815,Mercedes uma_a ,2,2,67,2,0,,1,180.0,1.0,600.0,180.0
3208,1790,SLV,1197,15815,Mercedes uma_a,1,1,44,4,0,,1,600.0,,,600.0
3209,1789,SLV,1197,15815,Mercedes uma_a,2,1,51,7,0,,1,180.0,,,180.0
3210,1788,SLV,1197,15825,Santa gema,1,1,26,4,1,,1,25.0,1.0,300.0,25.0
3211,1787,SLV,1197,15825,Santa gema,1,1,44,3,0,,1,100.0,1.0,200.0,100.0
3212,1786,SLV,1197,15825,Santa gema,1,1,70,5,1,25.0,1,400.0,,,400.0
3213,1785,SLV,1197,15807,REGALO DE DIOS,2,1,46,3,0,,1,250.0,1.0,100.0,250.0
3214,1784,SLV,1197,15807,Colomia regalo de dios etapa 2,2,1,65,2,1,,1,300.0,1.0,200.0,300.0
3215,1783,SLV,1197,15807,REGALO DE DIOS ,2,1,50,1,1,,1,30.0,1.0,100.0,30.0
3216,1782,SLV,1197,15807,Regalo de dios etapa 2,2,1,19,5,1,,1,50.0,1.0,300.0,50.0
3217,1781,SLV,1197,15807,REGALO DE DIOS,2,1,59,1,1,,1,0.0,1.0,200.0,0.0
3218,1780,SLV,1197,15807,colonia regalo de dios,2,2,83,5,0,,1,14.0,1.0,300.0,14.0
3219,1779,SLV,1197,15807,regalo de dios,2,1,23,4,0,,1,0.0,1.0,300.0,0.0
3220,1778,SLV,1197,15807,Regale de Dios,2,1,63,2,1,20.0,1,200.0,1.0,100.0,200.0
3221,1777,SLV,1197,15807,Regalo de dios,2,1,49,3,0,,1,3000.0,1.0,400.0,3000.0
3222,1776,SLV,1197,15807,Regalo de dios,2,1,54,2,1,40.0,1,30.0,1.0,20.0,30.0
3223,1775,SLV,1197,15807,Regalo de dios,2,1,39,6,1,100.0,1,500.0,1.0,475.0,500.0
3224,1774,SLV,1197,15807,Regalo de dios,2,2,24,2,1,,1,0.0,1.0,270.0,0.0
3225,1773,SLV,1197,15807,"Regalo de Dios, etapa 2",1,2,53,2,0,,1,35.0,1.0,120.0,35.0
3226,1772,SLV,1197,15807,Regalo de Dios,1,1,21,5,1,,1,127.0,1.0,150.0,127.0
3227,1771,SLV,1197,15807,El chorizo,1,1,36,5,0,,1,200.0,1.0,120.0,200.0
3228,1770,SLV,1197,15807,Colonia regalo de Dios,1,1,30,3,0,,1,25.0,,,25.0
3229,1769,SLV,1197,15825,La Gema,1,1,63,3,0,,1,80.0,,,80.0
3230,1768,SLV,1197,15825,La Gema ,1,1,55,6,0,,1,0.0,,,0.0
3231,1767,SLV,1197,15825,La Gema,1,1,20,4,1,,1,200.0,1.0,800.0,200.0
3232,1766,SLV,1197,15825,Santa Gema,1,1,21,4,1,,1,200.0,1.0,250.0,200.0
3233,1765,SLV,1197,15825,Santa Gema,1,1,45,3,0,,1,62.0,1.0,100.0,62.0
3234,1764,SLV,1197,15825,Santa Gema,1,1,68,5,0,,1,550.0,1.0,400.0,550.0
3235,1763,SLV,1197,15825,Santa Gema,1,1,45,3,1,100.0,1,1000.0,1.0,275.0,1000.0
3236,1762,SLV,1197,15825,Santa Gema,1,1,25,4,1,,1,50.0,1.0,210.0,50.0
3237,1761,SLV,1197,15825,Santa Gema,1,1,29,4,0,,1,100.0,1.0,250.0,100.0
3238,1760,SLV,1197,15825,Santa Gema,1,1,57,4,1,50.0,1,20.0,,,20.0
3239,1759,SLV,1197,15819,Buenos aires,1,1,37,3,0,,1,50.0,1.0,120.0,50.0
3240,1758,SLV,1197,15819,Buenos aires ,1,1,58,4,0,,1,18.0,,,18.0
3241,1757,SLV,1197,15819,Buenos aires,1,1,43,4,0,,1,0.0,1.0,25.0,0.0
3242,1756,SLV,1197,15819,Buenos aires,1,1,33,3,0,,1,0.0,1.0,100.0,0.0
3243,1755,SLV,1197,15819,Colonia buenos aires,1,1,41,3,0,,1,0.0,1.0,50.0,0.0
3244,1754,SLV,1197,15819,Canton buenos aires ,1,1,31,4,0,,1,0.0,1.0,160.0,0.0
3245,1753,SLV,1197,15819,Canton buenos aires ,1,1,33,4,0,,1,20.0,1.0,180.0,20.0
3246,1752,SLV,1197,15819,Canton buenos aires ,1,2,45,5,0,,1,30.0,1.0,300.0,30.0
3247,1751,SLV,1197,15819,Canton buenos aire ,1,2,54,4,0,,1,0.0,1.0,100.0,0.0
3248,1750,SLV,1197,15819,Buenos Aires,1,1,63,2,0,,1,50.0,1.0,100.0,50.0
3249,1749,SLV,1197,15819,Buenos Aires,1,1,18,3,1,,1,200.0,1.0,250.0,200.0
3250,1748,SLV,1197,15819,Buenos Aires,1,1,59,3,0,,1,30.0,1.0,20.0,30.0
3251,1747,SLV,1197,15819,Buenos Aires,1,1,43,5,0,,1,100.0,1.0,100.0,100.0
3252,1746,SLV,1197,15819,Buenos Aires,1,1,25,4,0,,1,20.0,1.0,100.0,20.0
3253,1745,SLV,1197,15819,Buenos Aires,1,1,73,1,0,,1,12.0,1.0,30.0,12.0
3262,1736,SLV,1197,15819,Buenos aires,1,1,59,2,1,,1,0.0,1.0,80.0,0.0
3263,1735,SLV,1197,15817,Buenos aires,1,1,58,4,1,20.0,1,500.0,1.0,90.0,500.0
3264,1734,SLV,1197,15819,Buenos aires,1,1,40,5,0,,1,0.0,1.0,140.0,0.0
3265,1733,SLV,1197,15819,Buenos aires,1,1,21,3,0,,1,0.0,1.0,200.0,0.0
3266,1732,SLV,1197,15819,Buenos aires,1,1,19,6,1,100.0,1,0.0,,,0.0
3267,1731,SLV,1197,15825,Santa gema,1,1,34,4,0,,1,0.0,1.0,200.0,0.0
3268,1730,SLV,1197,15825,Santa gema,1,2,28,5,1,,1,0.0,,,0.0
3269,1729,SLV,1197,15807,Colonia regalo de dios segunda etapa ,2,2,33,3,0,,1,1200.0,1.0,300.0,1200.0
3270,1728,SLV,1197,15807,Regalo de dios 2 etapa ,2,2,30,3,0,,1,60.0,1.0,135.0,60.0
3271,1727,SLV,1197,15807,Colonia regalo de dios,2,1,22,7,0,,1,0.0,,,0.0
3272,1726,SLV,1197,15807,Colonia regalo de dios,2,1,25,4,0,,1,0.0,1.0,150.0,0.0
3273,1725,SLV,1197,15823,Nisperal ,1,1,31,5,1,80.0,1,0.0,,,0.0
3274,1724,SLV,1197,15823,Nisperal,1,1,36,6,1,,1,175.0,1.0,0.0,175.0
3275,1723,SLV,1197,15823,Cant_n nisperal ,1,1,24,3,0,,1,40.0,1.0,0.0,40.0
3276,1722,SLV,1197,15819,Cant_n buenos aires,1,1,32,2,0,,1,50.0,1.0,30.0,50.0
3277,1721,SLV,1197,15819,Cant_n buenos aires,1,1,37,3,0,,1,400.0,1.0,300.0,400.0
3278,1720,SLV,1197,15819,Cant_n Buenos Aires ,1,1,17,3,0,,1,0.0,1.0,60.0,0.0
3279,1719,SLV,1197,15820,San Cristobal,1,1,39,5,1,,1,36.0,1.0,100.0,36.0
3280,1718,SLV,1197,15820,San Cristobal,1,2,45,7,0,,1,30.0,1.0,120.0,30.0
3281,1717,SLV,1197,15823,El Nisperal,1,1,49,4,1,20.0,1,50.0,,,50.0
3282,1716,SLV,1197,15827,El nisperal,1,1,26,4,1,,1,300.0,1.0,200.0,300.0
3283,1715,SLV,1197,15823,El Nisperal,1,2,56,4,0,,1,400.0,,,400.0
3284,1714,SLV,1197,15808,El congo,1,1,50,3,0,,1,0.0,1.0,100.0,0.0
3285,1713,SLV,1197,15808,El congo,1,1,24,4,0,,1,0.0,1.0,240.0,0.0
3286,1712,SLV,1197,15808,La anchila,1,2,57,4,0,,1,0.0,1.0,300.0,0.0
3287,1711,SLV,1197,15808,La bomba,1,1,28,4,0,,1,0.0,1.0,100.0,0.0
3288,1710,SLV,1197,15820,Cant_n El Semillero,1,1,38,6,0,,1,10.0,,,10.0
3289,1709,SLV,1197,15820,Cant_n El Semillero,1,1,38,3,1,,1,50.0,1.0,150.0,50.0
3290,1708,SLV,1197,15820,San cristobal,1,1,29,3,0,,1,42.0,1.0,120.0,42.0
3291,1707,SLV,1197,15820,San cristobal,1,1,32,8,1,20.0,1,30.0,1.0,35.0,30.0
3292,1706,SLV,1197,15820,San Cristobal,1,1,40,5,1,,1,300.0,1.0,350.0,300.0
3295,1703,SLV,1197,15820,San cristobal,1,2,59,6,0,,1,100.0,1.0,200.0,100.0
3296,1702,SLV,1197,15820,Caserio san cristobal,1,1,27,4,0,,1,40.0,1.0,225.0,40.0
3297,1701,SLV,1197,15820,Caserio san cristobal,1,2,59,6,0,,1,550.0,1.0,200.0,550.0
3298,1700,SLV,1197,15820,Caserio san cristobal,1,1,27,3,0,,1,20.0,1.0,130.0,20.0
3299,1699,SLV,1197,15820,San cristobal,1,2,38,4,0,,1,300.0,1.0,150.0,300.0
3300,1698,SLV,1197,15820,San cristobal,1,1,26,5,0,,1,500.0,,,500.0
3301,1697,SLV,1197,15820,San cristobal,1,2,26,4,0,,1,50.0,1.0,350.0,50.0
3474,1524,SLV,1197,15812,La limonera,1,1,20,3,0,,1,300.0,1.0,150.0,300.0
3475,1523,SLV,1197,15812,La limonera,1,1,20,6,0,,1,50.0,,,50.0
3476,1522,SLV,1197,15812,La limonera,1,2,31,2,0,,1,40.0,1.0,150.0,40.0
3477,1521,SLV,1197,15812,La limonera,1,1,76,3,1,,1,50.0,1.0,350.0,50.0
3478,1520,SLV,1197,15812,La limonera,1,1,24,3,0,,1,70.0,1.0,200.0,70.0
3479,1519,SLV,1197,15827,La limonera,1,2,33,6,0,,1,80.0,,,80.0
3480,1518,SLV,1197,15812,La limonera,1,1,48,3,0,,1,0.0,,,0.0
3481,1517,SLV,1197,15812,La limonera,1,2,47,5,0,,1,150.0,1.0,250.0,150.0
3482,1516,SLV,1197,15827,La limonera,1,1,18,2,0,,1,0.0,,,0.0
3483,1515,SLV,1197,15812,La limonera,1,1,70,4,0,,1,0.0,,,0.0
3484,1514,SLV,1197,15812,La limonera,1,1,19,2,0,,1,50.0,,,50.0
3485,1513,SLV,1197,15812,La limonera,1,1,33,5,0,,1,137.0,,,137.0
3486,1512,SLV,1197,15812,La limonera ,1,1,27,3,0,,1,0.0,,,0.0
3487,1511,SLV,1197,15812,La limonera,1,1,74,2,1,,1,400.0,1.0,300.0,400.0
3488,1510,SLV,1197,15812,La limonera,1,1,46,6,0,,1,300.0,1.0,300.0,300.0
3494,1504,SLV,1197,15812,La Limonera ,1,1,22,9,1,25.0,1,400.0,1.0,425.0,400.0
3495,1503,SLV,1197,15812,La Limonera ,1,1,18,4,0,,1,30.0,1.0,300.0,30.0
3496,1502,SLV,1197,15827,La Limonera ,1,1,49,2,0,,1,0.0,1.0,90.0,0.0
3497,1501,SLV,1197,15812,La Limonera ,1,1,26,5,0,,1,0.0,1.0,260.0,0.0
3498,1500,SLV,1197,15812,La Limonera ,1,2,30,3,0,,1,100.0,1.0,300.0,100.0
3499,1499,SLV,1197,15827,"Ojo de Agua, Los Mirandas ",1,2,23,5,1,,1,25.0,1.0,150.0,25.0
3500,1498,SLV,1197,15827,"Ojo de agua, Los Ayalas",1,1,30,5,1,,1,50.0,1.0,250.0,50.0
3501,1497,SLV,1197,15827,"Ojo de Agua, Los Granados ",1,1,30,4,1,,1,60.0,1.0,150.0,60.0
3502,1496,SLV,1197,15827,"Ojo de agua, Los Granados ",1,1,30,3,1,,1,160.0,,,160.0
3503,1495,SLV,1197,15809,El Tercio,1,1,24,4,1,,1,50.0,1.0,80.0,50.0
3504,1494,SLV,1197,15809,Las Palmeras,1,1,45,5,1,,1,0.0,,,0.0
3505,1493,SLV,1197,15809,Las Palmeras,1,1,64,4,0,,1,0.0,1.0,140.0,0.0
3506,1492,SLV,1197,15812,LIMONERA ,1,1,24,4,0,,1,0.0,1.0,50.0,0.0
3507,1491,SLV,1197,15818,LIMONERA ,1,1,49,3,1,,1,0.0,1.0,180.0,0.0
3508,1490,SLV,1197,15812,LIMONERA ,1,2,22,2,0,,1,0.0,1.0,130.0,0.0
3509,1489,SLV,1197,15809,LIMONERA ,1,2,33,2,1,,1,40.0,1.0,50.0,40.0
3510,1488,SLV,1197,15812,LA LIMONERA,1,2,22,6,0,,1,100.0,1.0,350.0,100.0
3517,1481,SLV,1197,15822,San Francisco Javier,2,1,27,5,1,,1,1100.0,1.0,800.0,1100.0
3518,1480,SLV,1197,15822,San Francisco Javier,2,1,44,6,0,,1,600.0,1.0,200.0,600.0
3519,1479,SLV,1197,15822,San Francisco Javier,2,1,67,3,1,50.0,1,600.0,,,600.0
3520,1478,SLV,1197,15822,San Francisco Javier,2,1,46,5,1,40.0,1,121.0,,,121.0
3521,1477,SLV,1197,15822,San feancisco javier,2,1,27,6,1,,1,150.0,1.0,200.0,150.0
3522,1476,SLV,1197,15822,San fransisco javier,2,1,70,1,1,,1,600.0,1.0,125.0,600.0
3523,1475,SLV,1197,15822,San francisco javier,2,1,31,5,0,,1,500.0,1.0,150.0,500.0
3524,1474,SLV,1197,15822,San francisco Javier,2,1,20,3,0,,1,0.0,1.0,100.0,0.0
3525,1473,SLV,1197,15822,San francisco Javier,2,1,60,4,0,,1,800.0,1.0,300.0,800.0
3526,1472,SLV,1197,15822,San francisco javier,2,1,60,6,0,,1,20.0,1.0,120.0,20.0
3527,1471,SLV,1197,15822,San Francisco Javier,2,1,65,2,0,,1,2500.0,1.0,300.0,2500.0
3528,1470,SLV,1197,15822,San Francisco Javier,2,1,21,3,1,,1,100.0,1.0,200.0,100.0
3529,1469,SLV,1197,15822,San Francisco Javier,2,1,48,4,0,,1,0.0,1.0,200.0,0.0
3530,1468,SLV,1197,15812,Salinas de sisiguayo,1,1,42,4,0,,1,0.0,1.0,80.0,0.0
3531,1467,SLV,1197,15812,Salinas de sisiguayo,1,1,63,3,1,,1,0.0,1.0,200.0,0.0
3532,1466,SLV,1197,15812,Salinas de sisiguayo,1,1,27,4,0,,1,75.0,1.0,60.0,75.0
3533,1465,SLV,1197,15812,Salinas de sisiguayo,1,1,30,3,0,,1,40.0,,,40.0
3539,1459,SLV,1197,15812,La limonera,1,2,23,2,1,,1,60.0,1.0,70.0,60.0
3540,1458,SLV,1197,15812,La limonera,1,1,31,4,1,,1,400.0,1.0,360.0,400.0
3541,1457,SLV,1197,15812,La limonera,1,1,21,2,0,,1,120.0,1.0,380.0,120.0
3542,1456,SLV,1197,15812,La limonera ,1,1,20,2,0,,1,0.0,,,0.0
3543,1455,SLV,1197,15812,Cant_n la limonera,1,1,68,2,0,,1,52.0,,,52.0
3544,1454,SLV,1197,15822,San Fransisco  Javier ,2,1,61,6,1,25.0,1,1000.0,1.0,80.0,1000.0
3545,1453,SLV,1197,15822,San Francisco Javier,2,1,48,3,0,,1,0.0,1.0,400.0,0.0
3546,1452,SLV,1197,15822,San Francisco Javier,2,1,21,5,1,,1,0.0,,,0.0
3547,1451,SLV,1197,15822,San Francisco  Javier ,2,1,26,6,1,50.0,1,60.0,1.0,1000.0,60.0
3548,1450,SLV,1197,15817,Barrio san antonio,2,1,56,4,1,,1,2500.0,,,2500.0
3549,1449,SLV,1197,15817,Barrio san antonio,2,1,26,3,0,,1,0.0,1.0,400.0,0.0
3550,1448,SLV,1197,15817,Barrio san antonio,2,1,49,4,1,,1,35.0,1.0,500.0,35.0
3551,1447,SLV,1197,15817,Barrio san antonio,2,1,20,4,1,,1,0.0,1.0,600.0,0.0
3552,1446,SLV,1197,15817,Ozatlan,2,1,44,4,0,,2,1.23,1.0,600.0,0.05043
3553,1445,SLV,1197,15817,Barrio San antonio,2,1,25,3,0,,1,0.0,1.0,200.0,0.0
3554,1444,SLV,1197,15817,Barrio San antonio,2,2,60,3,1,,1,30.0,,,30.0
3555,1443,SLV,1197,15817,Barrio San Antonio,2,1,60,3,1,100.0,1,150.0,1.0,275.0,150.0
3556,1442,SLV,1197,15817,Ozatlan ,2,2,57,2,0,,1,100.0,,,100.0
3557,1441,SLV,1197,15817,Barrio Candelaria ,2,1,28,3,0,,1,60.0,,,60.0
3558,1440,SLV,1197,15822,San francisco javier,2,1,33,4,0,,1,15.0,1.0,250.0,15.0
3559,1439,SLV,1197,15822,San francisco javier,2,1,31,4,0,,1,0.0,1.0,100.0,0.0
3560,1438,SLV,1197,15822,San francisco javier,2,1,29,4,0,,1,30.0,,,30.0
3561,1437,SLV,1197,15822,San francisco javier,2,1,72,6,1,100.0,1,600.0,,,600.0
3562,1436,SLV,1197,15822,San farncisco javier,2,1,57,2,0,,1,200.0,1.0,200.0,200.0
3563,1435,SLV,1197,15822,"San Francisco Javier, Caser_o ala Joya",2,2,79,4,1,100.0,1,400.0,,,400.0
3564,1434,SLV,1197,15822,San Francisco Javier,2,1,44,4,1,,1,0.0,,,0.0
3565,1433,SLV,1197,15822,San Francisco Javier,2,1,52,3,0,,1,100.0,1.0,175.0,100.0
3566,1432,SLV,1197,15822,San Francisco Javier,2,1,57,5,0,,1,50.0,,,50.0
3567,1431,SLV,1197,15822,San Francisco Javier,2,1,65,6,1,,1,35.0,1.0,500.0,35.0
3568,1430,SLV,1197,15822,San Francisco Javier,2,1,57,2,1,,1,0.0,1.0,100.0,0.0
3569,1429,SLV,1197,15809,El tercio,1,2,37,2,0,,1,72.0,1.0,250.0,72.0
3570,1428,SLV,1197,15809,Las palmeras,1,2,48,6,1,,1,300.0,1.0,150.0,300.0
3571,1427,SLV,1197,15809,Las palmeras ,1,1,31,3,0,,1,0.0,1.0,250.0,0.0
3572,1426,SLV,1197,15809,Las palmeras,1,1,52,6,0,,1,150.0,1.0,150.0,150.0
3573,1425,SLV,1197,15812,Salinas de Sisiguayo,1,1,38,4,0,,1,157.0,1.0,200.0,157.0
3574,1424,SLV,1197,15812,Salinas de Sisiguayo,1,2,25,4,1,,1,30.0,1.0,120.0,30.0
3575,1423,SLV,1197,15812,Salinas de Sisiguayo,1,1,22,3,0,,1,150.0,1.0,200.0,150.0
3576,1422,SLV,1197,15812,Salinas de Sisiguayo,1,1,64,3,0,,1,350.0,1.0,75.0,350.0
3577,1421,SLV,1197,15817,San Antonio,2,1,50,3,1,,1,100.0,1.0,100.0,100.0
3578,1420,SLV,1197,15817,Candelario,2,1,48,2,1,,1,300.0,1.0,80.0,300.0
3579,1419,SLV,1197,15817,Candelaria,2,1,51,3,0,,1,200.0,1.0,120.0,200.0
3580,1418,SLV,1197,15817,Candelaria,2,1,64,4,1,20.0,1,200.0,1.0,150.0,200.0
3581,1417,SLV,1197,15817,Candelaria,2,1,59,3,1,,1,200.0,1.0,50.0,200.0
3582,1416,SLV,1197,15812,Canton salinas de sisiguayo,1,2,25,3,0,,1,200.0,1.0,150.0,200.0
3583,1415,SLV,1197,15812,Salinas de sisiguayo,1,1,27,4,0,,1,10.0,,,10.0
3584,1414,SLV,1197,15812,Canton isla de mendez,1,1,53,4,0,,1,0.0,1.0,300.0,0.0
3585,1413,SLV,1197,15812,Canton isla de mendez,1,2,71,2,0,,1,220.0,1.0,200.0,220.0
3586,1412,SLV,1197,15812,canton isla de mendez,1,2,60,11,1,,1,200.0,1.0,150.0,200.0
3587,1411,SLV,1197,15812,ISLA DE MENDEZ,1,1,54,3,1,50.0,1,400.0,1.0,100.0,400.0
3588,1410,SLV,1197,15812,ISLA DE MENDEZ,1,1,17,4,0,,1,100.0,1.0,150.0,100.0
3589,1409,SLV,1197,15812,ISLA DE MENDEZ,1,1,77,2,1,,1,120.0,1.0,150.0,120.0
3590,1408,SLV,1197,15812,Isla de mendez,1,2,53,3,1,80.0,1,300.0,1.0,250.0,300.0
3591,1407,SLV,1197,15812,Isla de mendez,1,1,28,5,1,,1,500.0,1.0,250.0,500.0
3592,1406,SLV,1197,15812,Isla de mendez,1,2,62,4,0,,1,800.0,1.0,600.0,800.0
3593,1405,SLV,1197,15812,Isla de mendez,1,1,61,3,0,,1,80.0,1.0,140.0,80.0
3594,1404,SLV,1197,15812,Isla de mendez,1,1,51,3,0,,1,0.0,1.0,250.0,0.0
3595,1403,SLV,1197,15812,Isla de mendez ,1,1,35,5,0,,1,30.0,1.0,240.0,30.0
3596,1402,SLV,1197,15812,Isla mendez ,1,1,47,4,1,,1,36.0,,,36.0
3597,1401,SLV,1197,15812,Canton isla de mendez,1,1,24,2,0,,1,200.0,1.0,150.0,200.0
3598,1400,SLV,1197,15812,Isla de mendez,1,1,50,4,1,,1,500.0,1.0,300.0,500.0
3599,1399,SLV,1197,15812,Canton isla de mendez,1,1,47,2,0,,1,360.0,,,360.0
3600,1398,SLV,1197,15812,Canton isla de mendez,1,1,57,9,1,,1,80.0,,,80.0
3601,1397,SLV,1197,15812,Isla de mendez,1,2,23,18,1,100.0,1,500.0,1.0,500.0,500.0
3602,1396,SLV,1197,15817,San Antonio,2,2,52,2,0,,1,300.0,1.0,400.0,300.0
3603,1395,SLV,1197,15817,San Antonio,2,1,68,6,0,,1,50.0,1.0,100.0,50.0
3604,1394,SLV,1197,15817,Candelaria,2,1,24,5,1,50.0,1,10.0,1.0,160.0,10.0
3605,1393,SLV,1197,15817,Candelaria,2,1,50,6,0,,1,50.0,1.0,120.0,50.0
3606,1392,SLV,1197,15817,Candelaria,2,1,46,4,1,,1,40.0,1.0,120.0,40.0
3607,1391,SLV,1197,15817,San antonio,2,1,61,1,1,40.0,1,150.0,1.0,150.0,150.0
3608,1390,SLV,1197,15817,San antonio,1,1,80,1,0,,1,0.0,,,0.0
3609,1389,SLV,1197,15817,San antonio,2,1,41,3,1,100.0,1,400.0,,,400.0
3610,1388,SLV,1197,15817,Candelaria,2,2,53,2,1,80.0,1,240.0,1.0,150.0,240.0
3611,1387,SLV,1197,15817,Candelaria,2,1,55,2,0,,1,20.0,,,20.0
3612,1386,SLV,1197,15817,San antonio,2,1,70,12,1,,1,0.0,1.0,27.0,0.0
3613,1385,SLV,1197,15817,San Antonio ,2,1,31,3,1,50.0,1,300.0,1.0,250.0,300.0
3614,1384,SLV,1197,15817,San Antonio ,2,1,65,2,0,,1,75.0,1.0,300.0,75.0
3615,1383,SLV,1197,15817,Ozatlan,2,1,55,6,0,,1,0.0,1.0,40.0,0.0
3616,1382,SLV,1197,15817,Candelaria,2,1,43,7,0,,1,10.0,1.0,210.0,10.0
3617,1381,SLV,1197,15818,El tercio,1,1,40,7,1,50.0,1,150.0,1.0,250.0,150.0
3618,1380,SLV,1197,15818,Las palmeras,2,1,37,5,1,,1,250.0,1.0,250.0,250.0
3619,1379,SLV,1197,15818,Las palmeras,2,2,57,3,0,,1,100.0,1.0,250.0,100.0
3620,1378,SLV,1197,15812,Tierra blanca,1,2,76,6,1,15.0,1,250.0,1.0,500.0,250.0
3621,1377,SLV,1197,15812,Tierra blanca,2,1,29,5,1,,1,20.0,1.0,400.0,20.0
3622,1376,SLV,1197,15812,Tierra blanca,1,2,40,3,1,100.0,1,180.0,1.0,200.0,180.0
3623,1375,SLV,1197,15818,Barrio la playa,2,1,40,2,1,20.0,1,100.0,,,100.0
3624,1374,SLV,1197,15818,Barrio la playa,2,1,28,5,0,,1,50.0,,,50.0
3625,1373,SLV,1197,15818,Barrio la playa,2,1,46,6,0,,1,600.0,,,600.0
3626,1372,SLV,1197,15827,Barrio la playa,2,1,64,2,1,50.0,1,300.0,,,300.0
3627,1371,SLV,1197,15818,Barrio la playa,2,1,48,4,1,,1,10.0,1.0,300.0,10.0
3628,1370,SLV,1197,15827,Barrio la playa,2,2,72,3,0,,1,0.0,,,0.0
