,rsp_id,country,departamento,municipio,neighborhood,rural_urban,rsp_sex,rsp_age,hh_size,remittances_yn,remesa_efectivo_uso_pct/2,exp_6months_currency,exp_6months_health,avg_income_currency,avg_income_amount,exp_6months_health_USD
4633,365,HND,901730,1021512,FLORES DE ORIENTE ,1,1,19,3,0,,2,82.0,,,3.362
4634,364,HND,901730,1021512,FLORES DE ORIENTE ,1,1,19,3,0,,2,32.8,,,1.3448
4635,363,HND,901730,1021512,FLORES DE ORIENTE ,1,1,62,6,0,,2,0.0,2.0,246.0,0.0
4636,362,HND,901730,1021512,FLORES DE ORIENTE ,1,1,44,4,0,,2,164.0,,,6.724
4637,361,HND,901730,1021512,FLORES DE ORIENTE,1,2,23,3,0,,2,164.0,,,6.724
4638,360,HND,901730,1021521,"Centro, Santa Cruz ",2,1,40,4,0,,2,0.0,2.0,225.5,0.0
4639,359,HND,901730,1021518,El zapote San Francisco de Yojoa,1,1,77,2,0,,2,32.8,2.0,82.0,1.3448
4640,358,HND,901730,1021518,El zapote San Francisco de Yojoa,1,2,74,7,0,,2,0.0,2.0,246.0,0.0
4641,357,HND,901730,1021518,El zapote,1,1,40,6,0,,2,98.4,2.0,49.2,4.034400000000001
4642,356,HND,901730,1021518,El zapote San Francisco de Yojoa,1,1,30,5,1,,2,0.0,2.0,7380.0,0.0
4643,355,HND,901730,1021518,El zapote San Francisco de Yojoa,1,1,59,4,1,,2,246.0,2.0,49.2,10.086
4644,354,HND,901730,1021518,El zapote San Francisco,1,2,35,4,0,,2,0.0,2.0,123.0,0.0
4645,353,HND,901730,1021518,El zapote San Francisco de Yojoa,1,2,74,2,1,70.0,2,10250.0,,,420.25
4646,352,HND,901730,1021515,Barrio las Flores,2,1,47,3,0,,2,328.0,2.0,533.0,13.448
4647,351,HND,901730,1021521,"Nuevo Porvenir, Santa Cruz de Yojoa",2,1,31,5,1,,2,24.6,2.0,328.0,1.0086000000000002
4648,350,HND,901730,1021521,"La Limonera, Santa Cruz de Yojoa",2,1,32,4,0,,2,0.0,2.0,246.0,0.0
4649,349,HND,901730,1021521,La Gloria,2,1,50,1,0,,2,0.0,2.0,82.0,0.0
4650,348,HND,901730,1021521,Col. Roberto Pineda,2,2,47,1,0,,2,0.0,2.0,82.0,0.0
4651,347,HND,901730,1021521,"La Ceibita, Santa Cruz",1,1,75,2,0,,2,0.0,2.0,123.0,0.0
4652,346,HND,901730,1021515,Poder ciudadano #1,2,1,18,2,0,,2,82.0,,,3.362
4653,345,HND,901730,1021522,Kilometro 71 b_falo ,1,1,31,5,0,,2,82.0,,,3.362
4654,344,HND,901730,1021522,Kilometro 71 b_falo ,1,1,29,7,0,,2,82.0,2.0,410.0,3.362
4655,343,HND,901730,1021522,Kilometro 71 b_falo,2,1,29,5,1,,2,123.0,2.0,328.0,5.043
4656,342,HND,901730,1021522,B_falo ,2,1,55,4,1,,2,205.0,,,8.405000000000001
4657,341,HND,901730,1021522,B_falo ,2,2,48,4,0,,2,0.0,,,0.0
4658,340,HND,901730,1021515,San pablo #2,2,2,21,4,1,,2,0.0,2.0,533.0,0.0
4659,339,HND,901730,1021515,Barrio Morelo,2,1,34,6,0,,2,205.0,2.0,410.0,8.405000000000001
4660,338,HND,901730,1021515,Colonia Clavasquin ,2,1,80,2,0,,2,102.5,,,4.202500000000001
4661,337,HND,901730,1021515,Barrio morazan,2,1,29,4,1,,2,82.0,2.0,533.0,3.362
4662,336,HND,901730,1021515,Barrio Morazan ,2,1,30,2,0,,2,184.5,2.0,410.0,7.564500000000001
4663,335,HND,901730,1021521,"La Gloria, Santa Cruz de Yojoa",2,2,71,1,1,30.0,2,123.0,2.0,82.0,5.043
4664,334,HND,901730,1021521,"La Gloria, Santa Cruz de Yojoa",2,1,42,3,0,,2,0.0,2.0,164.0,0.0
4665,333,HND,901730,1021521,"San Pablo, Santa Cruz de Yojoa",2,1,27,2,0,,2,0.0,,,0.0
4666,332,HND,901730,1021521,"San Pablo, Santa Cruz",2,1,45,1,1,,2,1025.0,2.0,533.0,42.025
4667,331,HND,901730,1021521,"San Pablo, Santa Cruz",2,1,42,2,0,,2,0.0,2.0,164.0,0.0
4668,330,HND,901730,1021521,"El Reparto, Santa Cruz de Yojoa ",2,1,57,6,0,,2,0.0,2.0,98.4,0.0
4669,329,HND,901730,1021521,"El Reparto, Santa Cruz de Yojoa",2,1,56,6,0,,2,0.0,2.0,246.0,0.0
4670,328,HND,901730,1021521,El Reparto ,2,2,55,6,0,,2,49.2,2.0,328.0,2.0172000000000003
4671,327,HND,901730,1021516,Macro albergue,1,1,33,5,0,,2,0.0,2.0,164.0,0.0
4672,326,HND,901730,1021516,Macro albergue,1,1,64,4,0,,2,0.0,,,0.0
4673,325,HND,901730,1021516,Macro albergue,1,1,57,1,0,,2,0.0,2.0,8.2,0.0
4681,317,HND,901730,1021517,Coronel Garc_a ,1,1,54,3,0,,2,41.0,,,1.681
4682,316,HND,901730,1021517,Coronel Garc_a ,1,2,54,4,0,,2,0.0,,,0.0
4683,315,HND,901730,1021517,El encanto ,1,2,78,1,1,50.0,2,41.0,,,1.681
4684,314,HND,901730,1021517,General Madrid ,1,1,35,5,0,,2,32.8,,,1.3448
4685,313,HND,901730,1021517,El coronel Garc_a ,1,1,38,4,1,25.0,2,41.0,,,1.681
4686,312,HND,901730,1021517,General Madrid ,1,2,76,4,1,50.0,2,123.0,,,5.043
4687,311,HND,901730,1021517,Las Americas,1,1,72,3,0,,2,0.0,,,0.0
4688,310,HND,901730,1021518,Las Americas,1,1,36,5,0,,2,41.0,,,1.681
4689,309,HND,901730,1021517,General Madrid ,1,1,37,5,1,100.0,2,205.0,,,8.405000000000001
4698,300,HND,901730,1021511,Col la mora,2,1,25,6,0,,2,205.0,,,8.405000000000001
4699,299,HND,901730,1021511,Col. La mora,2,2,35,2,0,,2,328.0,,,13.448
4700,298,HND,901730,1021511,Col. La mora,2,2,35,3,0,,2,0.0,,,0.0
4701,297,HND,901730,1021511,Col. La mora,2,1,54,2,1,40.0,2,328.0,,,13.448
4702,296,HND,901730,1021511,Col. La mora,2,1,22,4,0,,2,0.0,,,0.0
4703,295,HND,901730,1021511,Col. La mora,2,2,25,1,0,,2,0.0,,,0.0
4785,213,HND,901730,1021512,COL SAN JOSE,1,1,43,4,0,,2,28.7,,,1.1767
4786,212,HND,901730,1021512,COL SAN  JOSE,1,1,36,4,0,,2,10.25,,,0.42025
4787,211,HND,901730,1021512,COL SAN JOSE ,1,1,55,3,0,,2,24.19,,,0.9917900000000001
4788,210,HND,901730,1021512,"COL. SAN JOSE

",1,1,25,2,0,,2,15.58,,,0.63878
4789,209,HND,901730,1021512,COL SAN JOSE,1,2,38,3,0,,2,15.58,,,0.63878
4816,182,HND,901730,1021521,Las flores San cruz,1,1,23,7,0,,2,6150.0,2.0,328.0,252.15
4817,181,HND,901730,1021521,Las flores San cruz,1,2,60,7,1,40.0,2,123.0,,,5.043
4818,180,HND,901730,1021521,Las flores San cruz,1,1,65,7,0,,2,123.0,2.0,82.0,5.043
4819,179,HND,901730,1021521,Las flores San cruz,1,1,19,8,0,,2,410.0,,,16.810000000000002
4820,178,HND,901730,1021521,Las flores San cruz,1,1,32,8,0,,2,0.0,2.0,123.0,0.0
4821,177,HND,901730,1021521,Las glores San cruz,1,2,48,4,0,,2,0.0,2.0,73.8,0.0
4822,176,HND,901730,1021521,Las flores santa crus,1,1,75,1,0,,2,0.0,,,0.0
4823,175,HND,901730,1021521,Las flores santa crus,1,1,21,5,0,,2,0.0,,,0.0
4824,174,HND,901730,1021521,Las flores santa crus,1,1,38,7,0,,2,0.0,,,0.0
4825,173,HND,901730,1021521,Las flores santa cjus,1,1,34,4,0,,2,0.0,,,0.0
4826,172,HND,901730,1021521,Las flores santa crus,1,2,26,4,0,,2,0.0,,,0.0
4827,171,HND,901730,1021521,Las flores santa crus,1,2,62,7,0,,2,0.0,,,0.0
4828,170,HND,901730,1021521,Las flres santa crus,1,1,49,6,0,,2,0.0,,,0.0
4829,169,HND,901730,1021521,Las flores san crus,1,1,51,2,0,,2,0.0,,,0.0
4830,168,HND,901730,1021514,La Bomba,2,1,59,6,1,20.0,2,295.2,,,12.1032
4831,167,HND,901730,1021514,La Bomba,2,2,53,5,1,20.0,2,0.0,,,0.0
4832,166,HND,901730,1021514,La Bomba ,2,1,45,4,0,,2,0.0,,,0.0
4833,165,HND,901730,1021514,La Bomba ,2,1,50,6,0,,2,196.8,,,8.068800000000001
4834,164,HND,901730,1021514,La Bomba ,2,1,68,4,1,,2,0.0,,,0.0
4835,163,HND,901730,1021518,Barrio vista hermosa ,1,1,49,3,0,,2,0.0,,,0.0
4836,162,HND,901730,1021518,Barrio lempira,1,1,34,5,0,,2,0.0,,,0.0
4837,161,HND,901730,1021518,Barrio la torre ,1,1,45,6,0,,2,0.0,,,0.0
4838,160,HND,901730,1021518,Barrio Jerusal_n ,1,1,26,5,0,,2,61.5,,,2.5215
4839,159,HND,901730,1021518,Colonia barrio Jerusal_n ,1,1,32,5,0,,2,123.0,,,5.043
4840,158,HND,901730,1021518,Colonia la torre,1,1,90,3,0,,2,0.0,,,0.0
4841,157,HND,901730,1021522,Kil_metro 71 b_falo ,1,1,38,10,0,,2,82.0,2.0,492.0,3.362
4842,156,HND,901730,1021522,Kil_metros 71 b_falo ,1,1,55,4,0,,2,82.0,,,3.362
4843,155,HND,901730,1021522,Kil_metro 71 b_falo ,2,1,59,5,0,,2,82.0,,,3.362
4844,154,HND,901730,1021522,B_falo ,2,1,49,4,1,,2,205.0,2.0,328.0,8.405000000000001
4845,153,HND,901730,1021522,B_falo ,2,1,40,4,1,,2,246.0,2.0,328.0,10.086
4846,152,HND,901730,1021518,Bario vista hermosa,1,1,50,3,1,,2,0.0,,,0.0
4847,151,HND,901730,1021518,Barrio el centro,2,2,86,1,0,,2,106.6,,,4.3706
4848,150,HND,901730,1021518,Colonia nueva jerusalen,1,1,60,2,0,,2,0.0,,,0.0
4849,149,HND,901730,1021518,La nueva jerusalen,1,2,50,6,0,,2,123.0,,,5.043
4850,148,HND,901730,1021518,Barrio las brisas,1,1,59,3,0,,2,246.0,,,10.086
4851,147,HND,901730,1021518,El centro,2,2,67,3,0,,2,0.0,,,0.0
4852,146,HND,901730,1021518,Colonia la pas bloque 3,1,1,39,5,1,25.0,2,205.0,,,8.405000000000001
4853,145,HND,901730,1021521,"El Arenal, San Isidro",1,1,46,4,1,,2,41.0,2.0,278.8,1.681
4854,144,HND,901730,1021521,"Centro, San Isidro",1,2,66,6,1,100.0,2,1230.0,,,50.43
4855,143,HND,901730,1021521,"Las Brisas, San Isidro ",1,1,41,5,0,,2,20.5,2.0,246.0,0.8405
4856,142,HND,901730,1021521,"La balastrera, San Isidro",1,1,58,4,0,,2,28.7,2.0,147.6,1.1767
4857,141,HND,901730,1021521,"Las Flores, San Isidro",1,1,35,4,0,,2,287.0,2.0,164.0,11.767000000000001
4858,140,HND,901730,1021521,"El socorro, San Isidro",1,1,60,4,1,100.0,2,20.5,,,0.8405
4859,139,HND,901730,1021517,El Garc_a ,1,1,57,4,0,,2,0.0,,,0.0
4860,138,HND,901730,1021517,Funez barahona ,1,1,39,6,1,,2,0.0,,,0.0
4861,137,HND,901730,1021517,Funez barahona ,1,1,74,2,0,,2,328.0,,,13.448
4862,136,HND,901730,1021517,Funez barahona ,1,1,38,3,0,,2,0.0,,,0.0
4863,135,HND,901730,1021517,Funez barahona ,1,1,48,6,0,,2,0.0,,,0.0
4864,134,HND,901730,1021517,Funez barahona ,1,1,36,5,0,,2,143.5,,,5.883500000000001
4865,133,HND,901730,1021511,Col. La canada,2,2,45,5,0,,2,328.0,,,13.448
4866,132,HND,901730,1021511,Col. La canada,2,3,25,2,0,,2,0.0,,,0.0
4867,131,HND,901730,1021511,Colonia La canada,2,1,18,3,1,,2,0.0,,,0.0
4868,130,HND,901730,1021511,Cocosur,2,1,55,0,1,25.0,2,410.0,,,16.810000000000002
4869,129,HND,901730,1021511,Cocosur,2,1,25,3,0,,2,0.0,,,0.0
4870,128,HND,901730,1021511,Col. La canada,2,1,20,3,0,,2,0.0,,,0.0
4871,127,HND,901730,1021516,Campana,1,1,40,5,0,,2,28.7,2.0,82.0,1.1767
4872,126,HND,901730,1021516,Campana,1,1,34,7,0,,2,0.0,2.0,164.0,0.0
4873,125,HND,901730,1021516,Campana,1,1,34,7,0,,2,123.0,2.0,164.0,5.043
4874,124,HND,901730,1021516,Campana,1,1,21,4,0,,2,41.0,,,1.681
4875,123,HND,901730,1021516,"Baracoa, Campana",1,1,39,4,0,,2,82.0,2.0,123.0,3.362
4876,122,HND,901730,1021516,Bajamar,1,1,23,14,1,,2,0.0,,,0.0
4877,121,HND,901730,1021516,Bajamar,1,1,28,4,0,,2,20.5,2.0,123.0,0.8405
4878,120,HND,901730,1021516,Bajamar,1,2,34,6,0,,2,328.0,2.0,369.0,13.448
4879,119,HND,901730,1021516,Bajamar,1,1,31,6,1,,2,205.0,2.0,82.0,8.405000000000001
4880,118,HND,901730,1021512,COL SAN JOSE,1,2,66,2,0,,2,32.8,,,1.3448
4881,117,HND,901730,1021512,COL. SAN JOSE ,1,1,39,4,1,25.0,2,0.0,2.0,205.0,0.0
4882,116,HND,901730,1021512,COL SAN JOSE ,1,1,32,4,0,,2,82.0,2.0,123.0,3.362
4883,115,HND,901730,1021512,COL. SAN JOSE,1,1,21,2,1,,2,0.0,,,0.0
4884,114,HND,901730,1021512,COL. SAN JOSE,1,1,32,5,0,,2,0.0,,,0.0
4892,106,HND,901730,1021515,Callejas,2,1,41,4,1,,2,0.0,,,0.0
4900,98,HND,901730,1021521,Las flores San cruz ,1,1,60,5,1,50.0,2,246.0,2.0,246.0,10.086
4901,97,HND,901730,1021521,Las flores San cruz,1,1,66,6,1,80.0,2,205.0,2.0,86.1,8.405000000000001
4902,96,HND,901730,1021521,Las flores San cruz,1,1,61,3,0,,2,0.0,,,0.0
4903,95,HND,901730,1021521,Las flores santa crus,1,1,55,2,1,,2,123.0,,,5.043
4904,94,HND,901730,1021518,Las flores santa crus,1,2,39,5,0,,2,0.0,,,0.0
4905,93,HND,901730,1021518,Las flores santavrus,1,1,51,9,1,,2,32.8,,,1.3448
4906,92,HND,901730,1021515,San pablo #2,2,1,45,3,0,,2,246.0,,,10.086
4909,89,HND,901730,1021518,Colonia la grasiela,1,1,33,5,0,,2,0.0,,,0.0
4910,88,HND,901730,1021518,Bario los laubreles,1,1,32,4,0,,2,32.8,,,1.3448
4911,87,HND,901730,1021518,Bario los laubreles,1,1,59,7,0,,2,0.0,,,0.0
4912,86,HND,901730,1021518,Barrio los laureles,1,1,39,1,0,,2,0.0,,,0.0
4913,85,HND,901730,1021518,Colonia municipal,1,1,69,2,1,25.0,2,0.0,,,0.0
4914,84,HND,901730,1021518,Colonia municipal,1,1,37,3,0,,2,123.0,,,5.043
4915,83,HND,901730,1021520,Fe Esperanza,2,2,43,6,0,,2,0.0,,,0.0
4916,82,HND,901730,1021520,Fe y Esperanza,2,1,30,5,0,,2,205.0,2.0,205.0,8.405000000000001
4917,81,HND,901730,1021520,Fe y Esperanza,2,1,47,7,1,30.0,2,51.25,2.0,295.2,2.1012500000000003
4918,80,HND,901730,1021520,Fe y Esperanza,2,1,54,4,0,,2,20.5,2.0,246.0,0.8405
4919,79,HND,901730,1021520,Fe y Esperanza,2,1,62,0,0,,2,369.0,2.0,287.0,15.129000000000001
4920,78,HND,901730,1021518,Colonia la Graciela ,1,1,31,8,0,,2,0.0,,,0.0
4921,77,HND,901730,1021518,Los laureles ,1,1,29,4,0,,2,12.3,,,0.5043000000000001
4922,76,HND,901730,1021518,Barrio los laureles ,1,1,21,2,1,,2,0.0,,,0.0
4923,75,HND,901730,1021518,Barrio los laureles ,1,1,70,4,1,,2,0.0,,,0.0
4924,74,HND,901730,1021518,Barrio los laureles ,1,1,39,4,0,,2,41.0,,,1.681
4925,73,HND,901730,1021518,Colonia municipal ,1,1,26,3,0,,2,0.0,,,0.0
4926,72,HND,901730,1021514,La Bomba,2,1,19,4,1,,2,164.0,,,6.724
4927,71,HND,901730,1021514,La Bomba,2,1,59,7,0,,2,0.0,,,0.0
4928,70,HND,901730,1021514,La Bomba,2,1,21,4,0,,2,0.0,,,0.0
4929,69,HND,901730,1021514,La Bomba,2,2,19,5,1,,2,82.0,,,3.362
4930,68,HND,901730,1021514,La Bomba,2,1,37,2,0,,2,73.8,2.0,61.5,3.0258
4931,67,HND,901730,1021512,COLONIA SAN JOSE,1,1,22,5,0,,2,123.0,,,5.043
4932,66,HND,901730,1021512,COLONIA SAN JOSE,1,2,45,5,0,,2,225.5,,,9.2455
4933,65,HND,901730,1021512,COLONIA SAN JOSE,1,1,50,2,0,,2,205.0,,,8.405000000000001
4934,64,HND,901730,1021512,COLONIA SAN JOSE,1,1,69,4,0,,2,697.0,,,28.577
4935,63,HND,901730,1021512,COLONIA SAN JOSE,1,2,63,3,0,,2,61.5,,,2.5215
4936,62,HND,901730,1021522,Vias del rio B_falo,2,1,63,4,0,,2,41.0,,,1.681
4937,61,HND,901730,1021522,B_falo ,2,1,42,4,0,,2,82.0,2.0,164.0,3.362
4949,49,HND,901730,1021522,Bufalo,2,1,45,4,1,50.0,2,164.0,,,6.724
4950,48,HND,901730,1021522,Bufalo ,2,1,57,5,1,100.0,2,205.0,,,8.405000000000001
4951,47,HND,901730,1021522,Villas del r_o b_falo ,2,2,28,5,1,0.0,2,164.0,,,6.724
4952,46,HND,901730,1021515,Repartos del pedregal ,2,1,21,2,1,50.0,2,246.0,,,10.086
4958,40,HND,901730,1021515,Higuerito central ,2,2,53,3,0,,2,82.0,2.0,410.0,3.362
4974,24,HND,901742,1021722,Arena Blanca,1,1,44,3,0,,2,102.5,2.0,410.0,4.202500000000001
4975,23,HND,901742,1021721,Toyos,1,1,33,1,1,,2,73.8,2.0,287.0,3.0258
4980,18,HND,901732,1021543,Comunidad ,1,1,36,4,0,,2,0.0,,,0.0
4981,17,HND,901732,1021543,Comunidad ,1,1,29,4,0,,2,0.0,2.0,205.0,0.0
4982,16,HND,901732,1021543,Comunidad ,1,2,35,2,0,,2,0.0,2.0,205.0,0.0
4983,15,HND,901732,1021543,Comunidad ,1,1,20,3,0,,2,41.0,2.0,164.0,1.681
4985,13,HND,901730,1021521,"La Ceibita, Santa Cruz",1,1,34,7,0,,2,2.05,2.0,184.5,0.08405
4988,10,HND,901730,1021521,"La Naranjera, Pe_a Blanca ",2,2,73,1,1,,2,82.0,,,3.362
